Nom;Sexe;AgeInit;PVInit;ModeFin;Duree;PVFin;Carcasse;Unite;Equation;a;b;PDMoy;Bgompertz;Entretien;PVmr2
1-F708;0;73;27.84620323;1;101;125.3;0.79;3;3;4.60694894;0.024646589;151.3063974;0.019763315;1;70
1-F709;0;73;26.91253672;1;101;125.3;0.79;3;3;4.828816736;0.026173481;149.9970204;0.025937113;1;70
1-F710;0;73;27.08692212;1;101;125.3;0.79;3;3;3.768052318;0.024808001;145.4809567;0.01073406;1;70
1-F711;0;73;31.96081209;1;101;125.3;0.79;3;3;4.654935711;0.023429296;151.5015779;0.015850115;1;70
1-F712;0;73;38.07878777;1;101;125.3;0.79;3;3;6.664075534;0.030605723;148.1402627;0.00516803;1;70
1-F713;0;73;32.05388797;1;101;125.3;0.79;3;3;4.568556465;0.029012437;125.0804352;0.007698284;1;70
1-F714;0;73;26.74427239;1;101;125.3;0.79;3;3;4.04892044;0.022261999;153.5671219;0.020242349;1;70
1-F715;0;73;31.66050784;1;101;125.3;0.79;3;3;4.617443708;0.016107886;156.5127897;0.005474152;1;70
1-F716;0;73;28.28954783;1;101;125.3;0.79;3;3;4.701789357;0.02247166;166.8347627;0.011492452;1;70
1-F717;0;73;29.81216128;1;101;125.3;0.79;3;3;3.886159916;0.022854026;170.3123682;0.029721848;1;70
1-F718;0;73;31.38476278;1;101;125.3;0.79;3;3;4.437611845;0.020024726;153.812373;0.025410042;1;70
1-F719;0;73;29.24413941;1;101;125.3;0.79;3;3;5.083631419;0.030052593;125.2347406;0.016324083;1;70
1-F720;0;73;25.73183231;1;101;125.3;0.79;3;3;3.95483594;0.026971361;124.7945934;0.019006547;1;70
1-F721;0;73;28.73769571;1;101;125.3;0.79;3;3;4.465032905;0.021803167;164.4190228;0.014784452;1;70
1-F722;0;73;29.85616849;1;101;125.3;0.79;3;3;4.348475891;0.021093757;143.8996803;0.023663826;1;70
1-F723;0;73;32.16691163;1;101;125.3;0.79;3;3;3.767432128;0.027325344;142.7388888;0.007174756;1;70
1-F724;0;73;26.26777942;1;101;125.3;0.79;3;3;3.915870068;0.027266604;124.0441425;0.026046557;1;70
1-F725;0;73;30.15770557;1;101;125.3;0.79;3;3;4.405485365;0.022495097;136.9105237;0.030045724;1;70
1-F726;0;73;40.57936091;1;101;125.3;0.79;3;3;3.553525082;0.015820689;144.8664618;0.019577719;1;70
1-F727;0;73;25.76840192;1;101;125.3;0.79;3;3;4.019815235;0.021946761;138.3469938;0.008009983;1;70
1-F728;0;73;34.20319729;1;101;125.3;0.79;3;3;3.907907337;0.017389804;129.8413542;0.020918094;1;70
1-F729;0;73;31.3662341;1;101;125.3;0.79;3;3;3.893720341;0.022504803;138.0438255;0.022013589;1;70
1-F730;0;73;31.99459827;1;101;125.3;0.79;3;3;4.810922277;0.026095216;162.381281;0.013247614;1;70
1-F731;0;73;33.97322597;1;101;125.3;0.79;3;3;4.537749284;0.014391795;148.2030289;0.054319294;1;70
1-F732;0;73;35.08426515;1;101;125.3;0.79;3;3;3.921809115;0.017872974;157.6859333;0.015005513;1;70
1-F733;0;73;28.81919142;1;101;125.3;0.79;3;3;5.855525854;0.028034682;104.4164623;0.012436955;1;70
1-F734;0;73;29.28484242;1;101;125.3;0.79;3;3;4.690666803;0.02669304;147.9357528;0.015419919;1;70
1-F735;0;73;26.61716977;1;101;125.3;0.79;3;3;3.690925783;0.015637166;135.9469192;0.023630726;1;70
1-F736;0;73;29.64653405;1;101;125.3;0.79;3;3;5.267794585;0.019845082;162.1819781;0.010717188;1;70
1-F737;0;73;33.90816406;1;101;125.3;0.79;3;3;5.416299433;0.025133828;144.7762347;0.018211547;1;70
1-F738;0;73;29.32001597;1;101;125.3;0.79;3;3;5.452476397;0.025134005;143.427468;0.019382663;1;70
1-F739;0;73;33.33916714;1;101;125.3;0.79;3;3;3.08355704;0.01942358;137.9119546;0.022416883;1;70
1-F740;0;73;25.30921517;1;101;125.3;0.79;3;3;4.76156129;0.020659602;131.2009801;0.015100891;1;70
1-F741;0;73;32.99134569;1;101;125.3;0.79;3;3;5.009130847;0.018562345;146.2392211;0.037010434;1;70
1-F742;0;73;28.53733651;1;101;125.3;0.79;3;3;5.248786123;0.023023235;150.496822;0.018685301;1;70
1-F743;0;73;31.54796457;1;101;125.3;0.79;3;3;5.034278797;0.022067767;144.5288732;0.006011429;1;70
1-F744;0;73;25.66909641;1;101;125.3;0.79;3;3;4.36253504;0.019913772;138.0240685;0.015927114;1;70
1-F745;0;73;30.1027009;1;101;125.3;0.79;3;3;5.223144913;0.027155585;133.9854409;0.024375866;1;70
1-F746;0;73;27.54470562;1;101;125.3;0.79;3;3;3.888860012;0.018020964;151.5133505;0.016214607;1;70
1-F747;0;73;33.87508742;1;101;125.3;0.79;3;3;4.632197426;0.017973901;141.7862904;0.002813496;1;70
1-F748;0;73;30.21173166;1;101;125.3;0.79;3;3;3.200514234;0.024494866;136.555576;0.025229945;1;70
1-F749;0;73;27.85509154;1;101;125.3;0.79;3;3;3.562290956;0.017767884;167.0772935;0.031589201;1;70
1-F750;0;73;23.26933072;1;101;125.3;0.79;3;3;4.917508143;0.015786334;152.3361251;0.020780766;1;70
1-F751;0;73;23.8599091;1;101;125.3;0.79;3;3;3.916726781;0.01556676;136.2240648;0.025396638;1;70
1-F752;0;73;30.70758915;1;101;125.3;0.79;3;3;3.364405083;0.02276879;111.4807344;0.033580205;1;70
1-F753;0;73;31.67381964;1;101;125.3;0.79;3;3;4.455775446;0.026751514;101.1037758;0.012482609;1;70
1-F754;0;73;29.45521051;1;101;125.3;0.79;3;3;4.116055136;0.020555386;174.8768228;0.009809402;1;70
1-F755;0;73;30.9571407;1;101;125.3;0.79;3;3;4.382659437;0.012001813;157.1762628;0.026914691;1;70
1-F756;0;73;28.21694586;1;101;125.3;0.79;3;3;4.452413613;0.020218799;99.27987881;0.012536512;1;70
1-F757;0;73;27.66376286;1;101;125.3;0.79;3;3;3.922943658;0.025677057;132.980093;0.023099164;1;70
1-F758;0;73;34.80020089;1;101;125.3;0.79;3;3;3.945528884;0.018284942;162.2701085;0.018614646;1;70
1-F759;0;73;25.56558051;1;101;125.3;0.79;3;3;5.130339895;0.024511121;116.0502909;0.02532216;1;70
1-F760;0;73;29.79993354;1;101;125.3;0.79;3;3;4.879475922;0.016270179;150.9058394;0.006432847;1;70
1-F761;0;73;32.25240996;1;101;125.3;0.79;3;3;4.475455296;0.024186139;133.9460353;0.009817201;1;70
1-F762;0;73;31.17976383;1;101;125.3;0.79;3;3;4.361537588;0.029539035;147.0633655;0.017546978;1;70
1-F763;0;73;26.92469917;1;101;125.3;0.79;3;3;5.345406201;0.024689621;115.946059;0.005405728;1;70
1-F764;0;73;38.07628563;1;101;125.3;0.79;3;3;2.76975518;0.015270101;137.6267481;0.01198327;1;70
1-F765;0;73;27.29766042;1;101;125.3;0.79;3;3;2.929402023;0.024007539;112.1743342;0.022869976;1;70
1-F766;0;73;26.98892864;1;101;125.3;0.79;3;3;4.967341453;0.016833169;148.8963098;0.013437603;1;70
1-F767;0;73;26.63523554;1;101;125.3;0.79;3;3;4.747371079;0.029315583;129.953386;0.015113294;1;70
1-F768;0;73;28.0950127;1;101;125.3;0.79;3;3;5.854135045;0.022409055;148.6197616;0.01682543;1;70
1-F769;0;73;28.07222235;1;101;125.3;0.79;3;3;4.921564725;0.022269835;133.0468266;0.006618204;1;70
1-F770;0;73;23.15678194;1;101;125.3;0.79;3;3;6.015491199;0.028242224;159.3541639;0.026274133;1;70
1-F771;0;73;31.32064659;1;101;125.3;0.79;3;3;5.28712546;0.024654421;135.7282963;0.007957354;1;70
1-F772;0;73;32.48806054;1;101;125.3;0.79;3;3;4.449616435;0.024080543;134.9887991;0.016675045;1;70
1-F773;0;73;38.02342113;1;101;125.3;0.79;3;3;4.689889908;0.018894332;146.8841465;0.018604004;1;70
1-F774;0;73;23.69830987;1;101;125.3;0.79;3;3;4.944979741;0.023799772;156.0148285;0.021919617;1;70
1-F775;0;73;28.66782528;1;101;125.3;0.79;3;3;3.917058498;0.025281145;158.551547;0.021331332;1;70
1-F776;0;73;31.1132385;1;101;125.3;0.79;3;3;3.135508566;0.024472237;135.5264671;0.01001614;1;70
1-F777;0;73;32.73181082;1;101;125.3;0.79;3;3;2.719765839;0.022439391;167.2813933;0.021802982;1;70
1-F778;0;73;38.60511856;1;101;125.3;0.79;3;3;4.879277356;0.02541519;124.4761836;0.010961176;1;70
1-F779;0;73;29.44846976;1;101;125.3;0.79;3;3;4.379416452;0.023816838;138.8091845;0.030234232;1;70
1-F780;0;73;28.409362;1;101;125.3;0.79;3;3;4.119473355;0.027232494;151.2016961;0.015101231;1;70
1-F781;0;73;36.60603808;1;101;125.3;0.79;3;3;4.968807535;0.018618065;138.6887478;0.003391569;1;70
1-F782;0;73;30.66099593;1;101;125.3;0.79;3;3;3.840809661;0.020404398;146.3761471;0.026240734;1;70
1-F783;0;73;31.8998963;1;101;125.3;0.79;3;3;5.824671001;0.020112196;131.8363763;0.017968378;1;70
1-F784;0;73;28.83355075;1;101;125.3;0.79;3;3;5.001212633;0.021575618;149.4324961;0.012484548;1;70
1-F785;0;73;28.13403879;1;101;125.3;0.79;3;3;4.071196713;0.020754744;142.8829473;0.04781348;1;70
1-F786;0;73;29.72699544;1;101;125.3;0.79;3;3;3.379663985;0.020960351;135.6726045;0.017547334;1;70
1-F787;0;73;27.53814241;1;101;125.3;0.79;3;3;2.677749071;0.022459434;131.6674455;0.006376729;1;70
1-F788;0;73;34.39251135;1;101;125.3;0.79;3;3;5.33219526;0.025146275;169.6236212;0.014877696;1;70
1-F789;0;73;35.21129436;1;101;125.3;0.79;3;3;7.34694808;0.025442229;146.6865065;0.000628955;1;70
1-F790;0;73;19.94841576;1;101;125.3;0.79;3;3;5.579139108;0.032625511;109.4882583;0.008709941;1;70
1-F791;0;73;25.93321021;1;101;125.3;0.79;3;3;5.910688868;0.027028496;158.2876704;0.036862877;1;70
1-F792;0;73;33.61165106;1;101;125.3;0.79;3;3;4.843754694;0.020468024;82.04470814;0.018091582;1;70
1-F793;0;73;24.88747494;1;101;125.3;0.79;3;3;4.732688936;0.008935971;159.8393371;0.00848286;1;70
1-F794;0;73;28.80391131;1;101;125.3;0.79;3;3;4.676234374;0.02678306;152.9081021;0.023236896;1;70
1-F795;0;73;26.19538131;1;101;125.3;0.79;3;3;4.641794424;0.027705974;131.1396965;0.012795033;1;70
1-F796;0;73;26.05981054;1;101;125.3;0.79;3;3;2.89174659;0.019511253;130.9307815;0.013119825;1;70
1-F797;0;73;29.9551682;1;101;125.3;0.79;3;3;4.360799629;0.027429261;141.0664547;0.015053455;1;70
1-F798;0;73;25.28664015;1;101;125.3;0.79;3;3;3.833435954;0.025581478;149.1682035;0.031214072;1;70
1-F799;0;73;27.13582316;1;101;125.3;0.79;3;3;4.295806093;0.026083702;111.3635687;0.011669175;1;70
1-F800;0;73;29.79271927;1;101;125.3;0.79;3;3;4.722972396;0.024589541;143.6731496;0.007956022;1;70
1-F801;0;73;32.56750968;1;101;125.3;0.79;3;3;3.677150149;0.019947193;128.48421;0.015553727;1;70
1-F802;0;73;29.67299737;1;101;125.3;0.79;3;3;4.823248601;0.016156695;148.4842553;0.011667498;1;70
1-F803;0;73;29.56493636;1;101;125.3;0.79;3;3;3.287180873;0.02596398;109.4572747;0.011784872;1;70
1-F804;0;73;31.38823713;1;101;125.3;0.79;3;3;5.49092238;0.024483643;140.0073081;0.023042264;1;70
1-F805;0;73;32.81092287;1;101;125.3;0.79;3;3;4.194633015;0.014003001;155.9793037;0.016266077;1;70
1-F806;0;73;27.07663136;1;101;125.3;0.79;3;3;4.052647976;0.022871493;133.4624321;0.014295115;1;70
1-F807;0;73;28.47174378;1;101;125.3;0.79;3;3;4.04177704;0.014988352;121.6873513;0.011251541;1;70
1-F808;0;73;34.44930597;1;101;125.3;0.79;3;3;5.219730987;0.022971854;175.3718713;0.034614148;1;70
1-F809;0;73;33.33984526;1;101;125.3;0.79;3;3;5.55051322;0.025474559;150.5458935;0.007087038;1;70
1-F810;0;73;32.10618129;1;101;125.3;0.79;3;3;5.021073086;0.021816548;160.8081146;0.012988004;1;70
1-F811;0;73;31.02811593;1;101;125.3;0.79;3;3;5.857747067;0.028247677;143.6951414;0.020738467;1;70
1-F812;0;73;31.91369654;1;101;125.3;0.79;3;3;4.077678365;0.017458289;147.1261697;0.017027045;1;70
1-F813;0;73;31.37545273;1;101;125.3;0.79;3;3;4.072039685;0.013777362;148.7171616;0.010021025;1;70
1-F814;0;73;28.08369104;1;101;125.3;0.79;3;3;4.667026354;0.023122154;124.8559351;0.073827579;1;70
1-F815;0;73;28.16623371;1;101;125.3;0.79;3;3;4.073112067;0.014253853;151.928174;0.023922357;1;70
1-F816;0;73;30.04552718;1;101;125.3;0.79;3;3;3.063034451;0.02156129;179.8413913;0.031176442;1;70
1-F817;0;73;29.35113241;1;101;125.3;0.79;3;3;6.507995105;0.019642862;143.6892521;0.004435837;1;70
1-F818;0;73;24.41356272;1;101;125.3;0.79;3;3;3.685190929;0.021898969;133.0101677;0.010603505;1;70
1-F819;0;73;33.27154922;1;101;125.3;0.79;3;3;4.679424784;0.015403696;126.121691;0.019215361;1;70
1-F820;0;73;28.88988585;1;101;125.3;0.79;3;3;3.915258507;0.011356473;131.3462831;0.013284053;1;70
1-F821;0;73;25.0250019;1;101;125.3;0.79;3;3;3.378985044;0.024283466;86.90171359;0.01039618;1;70
1-F822;0;73;35.32460673;1;101;125.3;0.79;3;3;4.062471488;0.018394427;120.3531653;0.014083959;1;70
1-F823;0;73;32.56216533;1;101;125.3;0.79;3;3;3.218235006;0.014963441;141.1164974;0.023752942;1;70
1-F824;0;73;33.74937875;1;101;125.3;0.79;3;3;3.925315029;0.022005476;134.81476;0.000137744;1;70
1-F825;0;73;30.02471309;1;101;125.3;0.79;3;3;4.63193164;0.016897691;149.0195545;0.033201411;1;70
1-F826;0;73;36.1734337;1;101;125.3;0.79;3;3;2.806529788;0.01691067;157.7127337;0.034476187;1;70
1-F827;0;73;27.90090847;1;101;125.3;0.79;3;3;4.747155862;0.031752589;131.0499186;0.003662011;1;70
1-F828;0;73;31.04928821;1;101;125.3;0.79;3;3;4.674619204;0.022509691;151.9699978;0.017048178;1;70
1-F829;0;73;32.11596827;1;101;125.3;0.79;3;3;5.258871984;0.025682267;137.2652822;0.023517653;1;70
1-F830;0;73;29.30758592;1;101;125.3;0.79;3;3;5.582473243;0.021601524;147.4218095;0.022628084;1;70
1-F831;0;73;26.98574726;1;101;125.3;0.79;3;3;4.781606965;0.017360325;159.7752402;0.051363792;1;70
1-F832;0;73;32.86452701;1;101;125.3;0.79;3;3;3.997337255;0.01868138;140.8708556;0.008790661;1;70
1-F833;0;73;25.76168998;1;101;125.3;0.79;3;3;4.181085195;0.024152812;139.7690581;0.024430159;1;70
1-F834;0;73;29.22855673;1;101;125.3;0.79;3;3;4.461404652;0.020311569;148.2246316;0.019132431;1;70
1-F835;0;73;27.45817271;1;101;125.3;0.79;3;3;4.676655946;0.023495384;141.7870449;0.013278306;1;70
1-F836;0;73;31.42252078;1;101;125.3;0.79;3;3;3.885410911;0.017445992;161.7344926;0.014093821;1;70
1-F837;0;73;34.64375805;1;101;125.3;0.79;3;3;5.477425546;0.027291885;131.5285592;0.009702207;1;70
1-F838;0;73;33.56118796;1;101;125.3;0.79;3;3;4.212323251;0.017813731;147.3795308;0.006278136;1;70
1-F839;0;73;30.82912833;1;101;125.3;0.79;3;3;3.611204474;0.025280707;116.5881525;0.013659249;1;70
1-F840;0;73;34.80384856;1;101;125.3;0.79;3;3;4.56624154;0.014510674;142.311488;0.006261693;1;70
1-F841;0;73;30.45764632;1;101;125.3;0.79;3;3;4.755520595;0.02640942;147.1239287;0.019845535;1;70
1-F842;0;73;36.691686;1;101;125.3;0.79;3;3;4.670835445;0.020990895;157.7665378;0.014886197;1;70
1-F843;0;73;27.04554965;1;101;125.3;0.79;3;3;4.78672059;0.021085166;136.6055855;0.006210886;1;70
1-F844;0;73;36.13742192;1;101;125.3;0.79;3;3;3.626376818;0.022541573;150.9538034;0.030925006;1;70
1-F845;0;73;29.76397082;1;101;125.3;0.79;3;3;4.875894747;0.020340679;163.168491;0.026634766;1;70
1-F846;0;73;30.78210809;1;101;125.3;0.79;3;3;4.831618271;0.020862269;151.40166;0.015648223;1;70
1-F847;0;73;24.24133048;1;101;125.3;0.79;3;3;3.993562088;0.019266681;108.5366385;0.025627447;1;70
1-F848;0;73;28.28663109;1;101;125.3;0.79;3;3;4.222245441;0.020504924;153.371655;0.018266735;1;70
1-F849;0;73;23.20600741;1;101;125.3;0.79;3;3;3.555292488;0.020013152;120.4822813;0.014372471;1;70
1-F850;0;73;27.98760861;1;101;125.3;0.79;3;3;4.661236586;0.020698377;156.3038152;0.005868503;1;70
1-F851;0;73;24.29823005;1;101;125.3;0.79;3;3;4.252766675;0.02113512;136.02699;0.021085992;1;70
1-F852;0;73;30.04059618;1;101;125.3;0.79;3;3;3.93180254;0.021828599;130.4875662;0.014635382;1;70
1-F853;0;73;31.71892998;1;101;125.3;0.79;3;3;3.965243562;0.019733743;164.6608877;0.02715996;1;70
1-F854;0;73;32.01908468;1;101;125.3;0.79;3;3;3.906604589;0.023670098;130.8374646;0.024337744;1;70
1-F855;0;73;36.95593915;1;101;125.3;0.79;3;3;4.587292829;0.017587619;136.9062168;0.027723597;1;70
1-F856;0;73;29.42399721;1;101;125.3;0.79;3;3;4.105919601;0.018876553;155.5540627;0.038936869;1;70
1-F857;0;73;32.18476958;1;101;125.3;0.79;3;3;6.683205714;0.029293349;154.6814108;0.019441517;1;70
1-F858;0;73;28.61787586;1;101;125.3;0.79;3;3;7.646253616;0.030278718;151.044432;0.011192012;1;70
1-F859;0;73;30.67825577;1;101;125.3;0.79;3;3;3.539280328;0.016362937;133.1788021;0.023899151;1;70
1-F860;0;73;29.47544571;1;101;125.3;0.79;3;3;4.963446072;0.017656604;141.6575184;0.015986897;1;70
1-F861;0;73;26.36059054;1;101;125.3;0.79;3;3;4.417589399;0.023368356;141.9340259;0.020437457;1;70
1-F862;0;73;25.65792002;1;101;125.3;0.79;3;3;3.210212232;0.022757753;140.3800349;0.015701637;1;70
1-F863;0;73;33.78037682;1;101;125.3;0.79;3;3;4.194210665;0.018855966;152.6201275;0.01624095;1;70
1-F864;0;73;33.44623475;1;101;125.3;0.79;3;3;4.33329297;0.009957796;151.6748473;0.016687217;1;70
1-F865;0;73;35.06931241;1;101;125.3;0.79;3;3;4.308513554;0.014481777;145.4857367;0.006595742;1;70
1-F866;0;73;30.84951235;1;101;125.3;0.79;3;3;3.398593613;0.02282156;124.1490511;0.020294731;1;70
1-F867;0;73;29.66193612;1;101;125.3;0.79;3;3;4.084223707;0.020387717;126.3019339;0.02664291;1;70
1-F868;0;73;30.79030747;1;101;125.3;0.79;3;3;5.420076235;0.026620279;136.4132868;0.019074915;1;70
1-F869;0;73;37.47483232;1;101;125.3;0.79;3;3;3.507725369;0.024008615;127.4836365;0.021787063;1;70
1-F870;0;73;31.47597574;1;101;125.3;0.79;3;3;4.49310522;0.024830088;130.9901044;0.00846674;1;70
1-F871;0;73;30.39884777;1;101;125.3;0.79;3;3;4.092563508;0.01795078;148.2997092;0.017867237;1;70
1-F872;0;73;31.1294016;1;101;125.3;0.79;3;3;7.002260046;0.030412755;154.7200631;0.023079464;1;70
1-F873;0;73;30.91555377;1;101;125.3;0.79;3;3;5.520753933;0.028179401;128.2028752;0.014588195;1;70
1-F874;0;73;32.4283339;1;101;125.3;0.79;3;3;3.630247473;0.015023282;149.2384322;0.013925625;1;70
1-F875;0;73;28.78317809;1;101;125.3;0.79;3;3;4.412075532;0.02370429;141.8604117;0.014934142;1;70
1-F876;0;73;29.65113116;1;101;125.3;0.79;3;3;4.144080664;0.014019056;148.8429389;0.016108699;1;70
1-F877;0;73;26.07257858;1;101;125.3;0.79;3;3;4.14226098;0.011643145;152.287565;0.020780455;1;70
1-F878;0;73;31.90396168;1;101;125.3;0.79;3;3;3.937333976;0.022598089;154.6001379;0.001363545;1;70
1-F879;0;73;28.50970304;1;101;125.3;0.79;3;3;4.130894331;0.019012751;166.9430358;0.011971231;1;70
1-F880;0;73;32.45494684;1;101;125.3;0.79;3;3;5.112627113;0.023736551;164.9322742;0.012754632;1;70
1-F881;0;73;28.44179234;1;101;125.3;0.79;3;3;4.452438866;0.02787398;138.5691477;0.0143716;1;70
1-F882;0;73;37.01810358;1;101;125.3;0.79;3;3;3.744789569;0.018351886;164.2733331;0.021940327;1;70
1-F883;0;73;30.3549911;1;101;125.3;0.79;3;3;4.26026284;0.024171981;149.5174896;0.003795413;1;70
1-F884;0;73;30.63620981;1;101;125.3;0.79;3;3;8.294376513;0.036194832;137.9061523;0.013358876;1;70
1-F885;0;73;28.43922131;1;101;125.3;0.79;3;3;4.262177181;0.023533912;143.083745;0.009756208;1;70
1-F886;0;73;30.18931465;1;101;125.3;0.79;3;3;4.828900945;0.025052381;147.1140524;0.014824769;1;70
1-F887;0;73;27.6581433;1;101;125.3;0.79;3;3;4.600308849;0.01273362;166.8353615;0.018860662;1;70
1-F888;0;73;33.84564741;1;101;125.3;0.79;3;3;4.467261379;0.019712817;174.2619412;0.018519146;1;70
1-F889;0;73;31.73562134;1;101;125.3;0.79;3;3;3.871495372;0.018003271;141.8155694;0.017801988;1;70
1-F890;0;73;25.7826204;1;101;125.3;0.79;3;3;3.176968466;0.026593715;136.0241938;0.018539212;1;70
1-F891;0;73;39.09631146;1;101;125.3;0.79;3;3;4.734963363;0.023028592;133.7546274;0.008586961;1;70
1-F892;0;73;31.24241703;1;101;125.3;0.79;3;3;3.993833989;0.018830856;161.05346;0.016487445;1;70
1-F893;0;73;28.37349019;1;101;125.3;0.79;3;3;5.039909109;0.022275803;125.5326064;0.01014298;1;70
1-F894;0;73;30.69005538;1;101;125.3;0.79;3;3;4.076437321;0.022184164;134.8276882;0.003486051;1;70
1-F895;0;73;32.86913423;1;101;125.3;0.79;3;3;4.797944747;0.015203564;158.8435036;0.007632146;1;70
1-F896;0;73;38.91232912;1;101;125.3;0.79;3;3;4.033225681;0.020839171;131.7328297;0.00586573;1;70
1-F897;0;73;31.87296732;1;101;125.3;0.79;3;3;7.589284674;0.029855293;158.7724017;0.006911859;1;70
1-F898;0;73;39.69407501;1;101;125.3;0.79;3;3;4.195631931;0.01113098;153.1238179;0.011787756;1;70
1-F899;0;73;28.86924439;1;101;125.3;0.79;3;3;4.551821334;0.01748659;133.3170088;0.003236058;1;70
1-F900;0;73;35.30288315;1;101;125.3;0.79;3;3;5.059257177;0.029886256;136.6019657;0.003531585;1;70
1-F901;0;73;31.65916975;1;101;125.3;0.79;3;3;5.419945514;0.018125473;158.0725482;0.012475191;1;70
1-F902;0;73;26.63629429;1;101;125.3;0.79;3;3;4.494422438;0.019574732;148.4897875;0.003495991;1;70
1-F903;0;73;31.56370919;1;101;125.3;0.79;3;3;3.436318425;0.015722178;141.5040443;0.01930002;1;70
1-F904;0;73;29.76511013;1;101;125.3;0.79;3;3;4.29219679;0.023225525;168.1903195;0.016857598;1;70
1-F905;0;73;29.7342767;1;101;125.3;0.79;3;3;4.357117772;0.020539044;131.7012054;0.031040245;1;70
1-F906;0;73;27.96637707;1;101;125.3;0.79;3;3;4.557692803;0.020434542;135.9739858;0.013206679;1;70
1-F907;0;73;30.849455;1;101;125.3;0.79;3;3;3.835348354;0.013859124;173.7602583;0.012329377;1;70
1-F908;0;73;26.42946493;1;101;125.3;0.79;3;3;4.517659546;0.029101947;127.3113668;0.016103387;1;70
1-F909;0;73;33.82218926;1;101;125.3;0.79;3;3;2.499057867;0.01339226;130.2213765;0.009842987;1;70
1-F910;0;73;30.06222786;1;101;125.3;0.79;3;3;5.690769282;0.022176738;165.7166174;0.025487641;1;70
1-F911;0;73;24.74305039;1;101;125.3;0.79;3;3;3.498399296;0.022675468;134.312841;0.008335139;1;70
1-F912;0;73;27.91307158;1;101;125.3;0.79;3;3;3.697176275;0.017159974;143.1410045;0.024904021;1;70
1-F913;0;73;34.06337585;1;101;125.3;0.79;3;3;5.455356937;0.017344636;165.4528396;0.024931761;1;70
1-F914;0;73;33.79770936;1;101;125.3;0.79;3;3;4.608058523;0.020407784;151.8706313;0.012337017;1;70
1-F915;0;73;33.04148196;1;101;125.3;0.79;3;3;4.378090402;0.022123748;148.6189159;0.01855856;1;70
1-F916;0;73;30.58000627;1;101;125.3;0.79;3;3;3.650178506;0.024103197;131.6394337;0.004806785;1;70
1-F917;0;73;26.37404217;1;101;125.3;0.79;3;3;5.382340138;0.032873565;153.6993989;0.017705408;1;70
1-F918;0;73;29.67310062;1;101;125.3;0.79;3;3;4.575807578;0.027128488;158.5620408;0.015885854;1;70
1-F919;0;73;33.18308732;1;101;125.3;0.79;3;3;5.043784199;0.021033451;168.2808039;0.026168147;1;70
1-F920;0;73;26.8659386;1;101;125.3;0.79;3;3;3.948499407;0.024681146;149.2413048;0.010544344;1;70
1-F921;0;73;33.57692962;1;101;125.3;0.79;3;3;4.153716217;0.022989522;136.0114588;0.046259225;1;70
1-F922;0;73;33.39780373;1;101;125.3;0.79;3;3;3.48797619;0.020052607;167.9076182;0.012382652;1;70
1-F923;0;73;29.90478308;1;101;125.3;0.79;3;3;4.357574507;0.016694167;132.1163255;0.023509963;1;70
1-F924;0;73;29.33873829;1;101;125.3;0.79;3;3;5.066789987;0.019137899;122.4052783;0.004752424;1;70
1-F925;0;73;31.465112;1;101;125.3;0.79;3;3;2.032558955;0.017085068;145.0138677;0.02576278;1;70
1-F926;0;73;35.02859118;1;101;125.3;0.79;3;3;4.410578281;0.017082531;165.2308909;0.023891715;1;70
1-F927;0;73;30.96954682;1;101;125.3;0.79;3;3;3.525700879;0.023279222;121.1435115;0.023932027;1;70
1-F928;0;73;25.59405139;1;101;125.3;0.79;3;3;4.299950139;0.026590186;102.8311465;0.019215345;1;70
1-F929;0;73;30.61690219;1;101;125.3;0.79;3;3;4.683907364;0.017696086;144.8605483;0.016718542;1;70
1-F930;0;73;33.02990824;1;101;125.3;0.79;3;3;4.58952632;0.019530279;137.9473124;0.016131971;1;70
1-F931;0;73;33.95087723;1;101;125.3;0.79;3;3;4.046841327;0.016796345;144.8308934;0.0040035;1;70
1-F932;0;73;31.93409828;1;101;125.3;0.79;3;3;4.361161922;0.014530279;140.1913935;0.041610436;1;70
1-F933;0;73;32.01774157;1;101;125.3;0.79;3;3;3.01286183;0.02332098;145.6688142;0.002348364;1;70
1-F934;0;73;32.92992997;1;101;125.3;0.79;3;3;4.59559258;0.020714763;123.6870984;0.010431091;1;70
1-F935;0;73;29.52552228;1;101;125.3;0.79;3;3;4.764526233;0.01752603;138.509581;0.01237463;1;70
1-F936;0;73;39.60102715;1;101;125.3;0.79;3;3;2.521948768;0.01171605;140.3215539;0.018188241;1;70
1-F937;0;73;26.71107248;1;101;125.3;0.79;3;3;3.86300023;0.024219252;124.3423092;0.0207152;1;70
1-F938;0;73;27.79810318;1;101;125.3;0.79;3;3;3.041752877;0.023380774;128.2856753;0.002819715;1;70
1-F939;0;73;25.02460463;1;101;125.3;0.79;3;3;4.963594515;0.030581042;102.8384636;0.071575973;1;70
1-F940;0;73;26.58516647;1;101;125.3;0.79;3;3;4.833795266;0.023502765;114.4248072;0.011442393;1;70
1-F941;0;73;32.42839722;1;101;125.3;0.79;3;3;4.203083924;0.022963303;177.6254092;0.017877891;1;70
1-F942;0;73;28.20159955;1;101;125.3;0.79;3;3;4.939161787;0.01608574;140.1683868;0.010049676;1;70
1-F943;0;73;29.59738677;1;101;125.3;0.79;3;3;4.601458404;0.025592537;119.9606114;0.019625327;1;70
